author_id,author,external_author_id,account_type,account_category,new_june_2018,congress_2017_id,in_congress_2017,in_congress_2018
BarbaraForTrump,BarbaraForTrump,912394000000000000,Right,RightTroll,True,,False,True
BarbaraMeer,BarbaraMeer,4484732255,German,NonEnglish,False,4484732255,True,True
BarbieLewiss,BarbieLewiss,1681031300,Right,RightTroll,True,,False,True
BarelyBarboza,BarelyBarboza,1659487244,Koch,Fearmonger,False,1659487244,True,True
Barely_Kim,Barely_Kim,1647013669,?,Unknown,False,1647013669,True,True
BarrLautRs,BarrLautRs,895000000000000000,Right,RightTroll,False,895241598015086592,True,True
Barry_mill,Barry_mill,1661178714,left,LeftTroll,False,1661178714,True,True
bataeev,bataeev,2249008069,Russian,NonEnglish,True,,False,True
BatashevSerega,BatashevSerega,2532949330,Russian,NonEnglish,False,2532949330,True,True
Batman_Bane,Batman_Bane,734576335,Russian,NonEnglish,True,,False,True
BatonRougeVoice,BatonRougeVoice,3091979410,local,NewsFeed,False,3091979410,True,True
Bauman_off,Bauman_off,553693295,Russian,NonEnglish,False,553693295,True,True
BayOfTamara,BayOfTamara,3084993971,Right,RightTroll,False,3084993971,True,True
BazhinVazhen,BazhinVazhen,2232631166,Russian,NonEnglish,True,,False,True
BBHelgeson3067781452,BBHelgeson,3067781452,Right,RightTroll,False,3067781452,True,True
BBHelgeson3268721905,BBHelgeson,3268721905,Right,RightTroll,False,3067781452,True,True
BeautyMercela,BeautyMercela,3098932829,Right,RightTroll,False,3098932829,True,True
beautyuser,beautyuser,2210156491,Russian,NonEnglish,True,,False,True
be_bruta_l,be_bruta_l,1879986932,left,LeftTroll,False,1879986932,True,True
BeccyWill,BeccyWill,1651938775,Right,RightTroll,True,,False,True
BechterevMih,BechterevMih,2429245588,Russian,NonEnglish,True,,False,True
BeckRalfbeck265,BeckRalfbeck265,753000000000000000,German,NonEnglish,False,752857620785037312,True,True
bedovvitaliy,bedovvitaliy,2261255154,Russian,NonEnglish,False,2261255154,True,True
beeatrwl,beeatrwl,892000000000000000,Right,RightTroll,False,891609822109597696,True,True
BeebclapTT,BeebclapTT,895000000000000000,Right,RightTroll,False,895237197065879552,True,True
beellasTrTT,beellasTrTT,889000000000000000,Right,RightTroll,False,888646143252606976,True,True
BeettyBEcks,BeettyBEcks,895000000000000000,Right,RightTroll,False,895247512705138688,True,True
BegayEvangeline,BegayEvangeline,3084060519,Right,RightTroll,False,3084060519,True,True
Begi_Begunova,Begi_Begunova,2421584463,Russian,NonEnglish,True,,False,True
_beglov,_beglov,2426927403,Russian,NonEnglish,False,2426927403,True,True
BeingSwartz,BeingSwartz,3085147697,Right,RightTroll,False,3085147697,True,True
bekkosv,bekkosv,2430925961,Russian,NonEnglish,True,,False,True
bekosv,bekosv,2431673673,Russian,NonEnglish,True,,False,True
BelBelloc,BelBelloc,3083736225,Right,RightTroll,True,,False,True
belikova_love,belikova_love,1964877080,Russian,NonEnglish,True,,False,True
belinda_bourg,belinda_bourg,3293457257,?,Unknown,True,,False,True
BelkaDashechka,BelkaDashechka,2424407621,Russian,NonEnglish,True,,False,True
BelozerovNikit,BelozerovNikit,2512919735,Russian,NonEnglish,False,2512919735,True,True
Bender_Mel,Bender_Mel,1667364055,Right,RightTroll,False,1667364055,True,True
BenjaminBalll,BenjaminBalll,2493235363,Koch,Fearmonger,True,,False,True
BenjiAlyssa,BenjiAlyssa,1661448420,left,LeftTroll,True,,False,True
bennedict_kl,bennedict_kl,1699979586,Right,RightTroll,False,1699979586,True,True
Ben_Sar_Gent,Ben_Sar_Gent,2580772991,Right,RightTroll,False,2580772991,True,True
BereHayyTR,BereHayyTR,895000000000000000,Right,RightTroll,False,895243382741708800,True,True
Berezinlecurace,Berezinlecurace,2790107396,Russian,NonEnglish,False,2790107396,True,True
bergerjamie75,bergerjamie75,1688256000,Right,RightTroll,False,1688256000,True,True
berkhoff85,berkhoff85,715000000000000000,German,NonEnglish,False,714720908821327872,True,True
BerlinBote,BerlinBote,725000000000000000,German,NonEnglish,False,725305686989656064,True,True
berndhofer6001,berndhofer6001,751000000000000000,German,NonEnglish,False,750683377632546816,True,True
berniedddd,berniedddd,837000000000000000,French,NonEnglish,False,836571565546340352,True,True
BErrnicTrr,BErrnicTrr,895000000000000000,Right,RightTroll,False,895245764414373888,True,True
BerthaDavidson_,BerthaDavidson_,1647303654,?,Unknown,False,1647303654,True,True
Bert_Henley,Bert_Henley,1594719241,?,Unknown,False,1594719241,True,True
BessieCooksYou,BessieCooksYou,1682184288,Right,RightTroll,False,1682184288,True,True
betterthanyou_u,betterthanyou_u,3071692453,Right,RightTroll,False,3071692453,True,True
BettieEvanz,BettieEvanz,1669968264,?,Unknown,False,1669968264,True,True
BeverlyBalsom,BeverlyBalsom,2535529153,ZAPOROSHIA,Fearmonger,False,2535529153,True,True
bezumovalyuda,bezumovalyuda,2178942596,Russian,NonEnglish,True,,False,True
BGarner2107,BGarner2107,2732675512,Hashtager,HashtagGamer,False,2732675512,True,True
BiaanclEEss,BiaanclEEss,895000000000000000,Right,RightTroll,False,895252908287176704,True,True
bibahach,bibahach,2245268377,Russian,NonEnglish,True,,False,True
BigBoyJasiah,BigBoyJasiah,1584279696,left,LeftTroll,False,1584279696,True,True
BigBoySneed,BigBoySneed,1868810166,left,LeftTroll,False,1868810166,True,True
BigSeanBeast,BigSeanBeast,1621376306,left,LeftTroll,False,1621376306,True,True
bilaal_Rais,bilaal_Rais,2150862152,Arabic,NonEnglish,False,2150862152,True,True
BillMcintoshh,BillMcintoshh,2533000093,?,Unknown,True,,False,True
_Billy_Moyer_,_Billy_Moyer_,2498964074,Right,RightTroll,False,2498964074,True,True
BishoLorine,BishoLorine,3086715946,Right,RightTroll,False,3086715946,True,True
BizGod,BizGod,3255856080,Commercial,Commercial,True,,False,True
BizykovaAnita,BizykovaAnita,2248323800,Russian,NonEnglish,True,,False,True
black4unity,black4unity,772000000000000000,left,LeftTroll,False,771675863012302848,True,True
black_elevation,black_elevation,844202000000000000,left,LeftTroll,True,,False,True
BlackerTheBerr5,BlackerTheBerr5,831000000000000000,left,LeftTroll,False,831072329656578048,True,True
BlackEyeBlog,BlackEyeBlog,4178313619,left,LeftTroll,False,4178313619,True,True
BlackGirls2017,BlackGirls2017,904000000000000000,left,LeftTroll,False,903591759372017664,True,True
blackjackweiner,blackjackweiner,4482094821,German,NonEnglish,False,4482094821,True,True
blackmattersus,blackmattersus,3978316814,left,LeftTroll,False,3978316814,True,True
BlackNewsOutlet,BlackNewsOutlet,4301962823,left,LeftTroll,False,4301962823,True,True
BLACKPANTHER_TX,BLACKPANTHER_TX,785000000000000000,left,LeftTroll,False,784917568196927488,True,True
BlacktivistDave,BlacktivistDave,720000000000000000,left,LeftTroll,False,720262073179987968,True,True
Blacktivists,Blacktivists,719000000000000000,left,LeftTroll,False,719275152987594752,True,True
BlacktivistsUS,BlacktivistsUS,4856672807,left,LeftTroll,False,4856672807,True,True
BlackToLive,BlackToLive,4840551713,left,LeftTroll,False,4840551713,True,True
blackunitymarch,blackunitymarch,769363000000000000,left,LeftTroll,True,,False,True
BlackyCleveland,BlackyCleveland,4217979610,left,LeftTroll,False,4217979610,True,True
blacneighbor,blacneighbor,4289925109,left,LeftTroll,False,4289925109,True,True
BladNavalny,BladNavalny,871000000000000000,Russian,NonEnglish,False,870931892945780736,True,True
blakeriverai,blakeriverai,843000000000000000,?,Unknown,False,843378908103819264,True,True
blameyourrself,blameyourrself,2633875617,Hashtager,HashtagGamer,False,2633875617,True,True
BLandershof,BLandershof,751000000000000000,German,NonEnglish,False,750983936931688448,True,True
BleepThePolice,BleepThePolice,1687183549,left,LeftTroll,False,1687183549,True,True
Blinovaexininta,Blinovaexininta,2786964146,Russian,NonEnglish,False,2786964146,True,True
Blk_Voice,Blk_Voice,914069096,left,LeftTroll,False,4217244274,True,True
BLMSoldier,BLMSoldier,1685173321,left,LeftTroll,False,1685173321,True,True
bobbychandlerr,bobbychandlerr,1634974927,Koch,Fearmonger,False,1634974927,True,True
bobsdyer,bobsdyer,2574927682,Hashtager,HashtagGamer,True,,False,True
Bocharnikov_V,Bocharnikov_V,2586491520,Russian,NonEnglish,False,2586491520,True,True
boeing_is_back,boeing_is_back,2178836894,Russian,NonEnglish,False,2178836894,True,True
BogdanKravcov,BogdanKravcov,2422793627,Russian,NonEnglish,False,2422793627,True,True
bogdanovao2,bogdanovao2,3091269436,Russian,NonEnglish,False,3091269436,True,True
boinya_N5,boinya_N5,2186414544,Russian,NonEnglish,False,2186414544,True,True
boldyrevadiana,boldyrevadiana,2525169784,Russian,NonEnglish,True,,False,True
BolHuK,BolHuK,528646037,Russian,NonEnglish,True,,False,True
BondTonyB0nd,BondTonyB0nd,1661380770,Right,RightTroll,False,1661380770,True,True
boniiistP,boniiistP,889000000000000000,Right,RightTroll,False,889276513258008576,True,True
bonnet_michele,bonnet_michele,837000000000000000,French,NonEnglish,False,836577615435595776,True,True
Booth_Prince,Booth_Prince,1718000594,Hashtager,HashtagGamer,True,,False,True
borinets_2001,borinets_2001,2179312662,Russian,NonEnglish,True,,False,True
boris_avramenko,boris_avramenko,2525693591,Russian,NonEnglish,False,2525693591,True,True
borisborriss,borisborriss,2404665082,Russian,NonEnglish,True,,False,True
BorisEleseev,BorisEleseev,2578226850,Russian,NonEnglish,False,2578226850,True,True
Boris_Kolov,Boris_Kolov,2514620235,Russian,NonEnglish,False,,False,True
Boryabuchin,Boryabuchin,2388391757,Russian,NonEnglish,False,2388391757,True,True
botalovavava,botalovavava,2460453891,Russian,NonEnglish,True,,False,True
botinokTrun,botinokTrun,2531174062,Russian,NonEnglish,False,2531174062,True,True
BrandiHagrove,BrandiHagrove,1864712384,Right,RightTroll,False,1864712384,True,True
BrandNewJenna,BrandNewJenna,2574063317,Hashtager,HashtagGamer,True,,False,True
Bratuha_Borcuha,Bratuha_Borcuha,2482076083,Russian,NonEnglish,False,2482076083,True,True
BremenBote,BremenBote,853000000000000000,German,NonEnglish,False,852564796935241728,True,True
Brent_Kendrick,Brent_Kendrick,1618230812,?,Unknown,False,1618230812,True,True
BrentMcclure275,BrentMcclure275,1873206768,left,LeftTroll,False,1873206768,True,True
brianaregland,brianaregland,1868496344,left,LeftTroll,False,1868496344,True,True
brianna_denton_,brianna_denton_,1652218933,Right,RightTroll,False,1652218933,True,True
BrianTheLifter,BrianTheLifter,1675280893,left,LeftTroll,False,1675280893,True,True
BrianWarning,BrianWarning,3074684395,Right,RightTroll,True,,False,True
BriceGeller,BriceGeller,1850866398,left,LeftTroll,False,1850866398,True,True
bricsofficial,bricsofficial,2908919697,Russian,NonEnglish,False,2908919697,True,True
brightandglory,brightandglory,2668171329,Hashtager,HashtagGamer,False,2668171329,True,True
brightnoom,brightnoom,3056758560,Right,RightTroll,True,,False,True
briigevastr,briigevastr,898000000000000000,Right,RightTroll,False,898353946477170688,True,True
BriistaTrrT,BriistaTrrT,890000000000000000,Right,RightTroll,False,889746385200918528,True,True
brisstoflr,brisstoflr,898000000000000000,Right,RightTroll,False,898357896613900288,True,True
BrittanyLane_1,BrittanyLane_1,1670345594,Right,RightTroll,False,1670345594,True,True
briys_valera,briys_valera,2401770593,Russian,NonEnglish,False,2401770593,True,True
Br_Mc_Neil,Br_Mc_Neil,1693247107,?,Unknown,False,1693247107,True,True
BronickiJewel,BronickiJewel,3084906712,Right,RightTroll,True,,False,True
brookedozzier,brookedozzier,1500348030,Right,RightTroll,False,1500348030,True,True
broozleeTr,broozleeTr,889000000000000000,Right,RightTroll,False,888640324100292608,True,True
broselifotr,broselifotr,898000000000000000,Right,RightTroll,False,898374748861845504,True,True
brristasi,brristasi,898000000000000000,Right,RightTroll,False,898378396480286720,True,True
BrucieDublin,BrucieDublin,2532597577,Hashtager,HashtagGamer,False,2532597577,True,True
Bubnovatilaquiv,Bubnovatilaquiv,2787839305,Russian,NonEnglish,False,2787839305,True,True
BuhoiInsider,BuhoiInsider,944573000000000000,Russian,NonEnglish,True,,False,True
bulbulyator1959,bulbulyator1959,3092375699,Russian,NonEnglish,False,3092375699,True,True
BurdaConstantin,BurdaConstantin,3091416748,Russian,NonEnglish,False,3091416748,True,True
burnBarri,burnBarri,2415684772,Russian,NonEnglish,True,,False,True
BushkinVlad,BushkinVlad,2542687270,Russian,NonEnglish,False,2542687270,True,True
byDrBre,byDrBre,2670490950,Russian,NonEnglish,False,2670490950,True,True
bydrbre_,bydrbre_,736000000000000000,Russian,NonEnglish,False,735790317048344576,True,True
Byers_way,Byers_way,1529831634,?,Unknown,False,1529831634,True,True
Bylganin_Mark,Bylganin_Mark,2497188832,Russian,NonEnglish,False,2497188832,True,True
caadeenrRS,caadeenrRS,905000000000000000,Right,RightTroll,False,905151226635018240,True,True
Caarmbutl,Caarmbutl,898000000000000000,Right,RightTroll,False,898418554311131136,True,True
caddeetrs,caddeetrs,892000000000000000,Right,RightTroll,False,891767306245869568,True,True
caezar_Grin,caezar_Grin,2394887523,Russian,NonEnglish,False,2394887523,True,True
CaitlinMillsYup,CaitlinMillsYup,1716003968,Koch,Fearmonger,False,1716003968,True,True
CalebPaar,CalebPaar,2535353390,Hashtager,HashtagGamer,False,2535353390,True,True
CalebRobbns,CalebRobbns,1649721656,Right,RightTroll,True,,False,True
CalifroniaRep,CalifroniaRep,799000000000000000,left,LeftTroll,False,799197304129462272,True,True
CalininV,CalininV,2586416677,Russian,NonEnglish,False,2586416677,True,True
calkindenis,calkindenis,2430965344,Russian,NonEnglish,True,,False,True
Calvin_Barn,Calvin_Barn,1655956760,Right,RightTroll,False,1655956760,True,True
Calvin_Yek,Calvin_Yek,1667019746,Koch,Fearmonger,False,1667019746,True,True
CamdenCityNews,CamdenCityNews,3081712448,local,NewsFeed,True,,False,True
cameericlaar,cameericlaar,898000000000000000,Right,RightTroll,False,898397303018356736,True,True
cameliisRT,cameliisRT,898000000000000000,Right,RightTroll,False,898394737618501632,True,True
cameronJJJ11,cameronJJJ11,1642461998,Right,RightTroll,False,1642461998,True,True
Cam_Evsss,Cam_Evsss,1716473676,left,LeftTroll,False,1716473676,True,True
camileisdamnhot,camileisdamnhot,3072614821,Right,RightTroll,True,,False,True
camillitixtops,camillitixtops,888000000000000000,Right,RightTroll,False,888468014475169792,True,True
camosaseko,camosaseko,1681162956,left,LeftTroll,False,1681162956,True,True
CandeyChaney,CandeyChaney,2613808780,Hashtager,HashtagGamer,False,2613808780,True,True
CandismBRR,CandismBRR,898000000000000000,Right,RightTroll,False,898407093228654592,True,True
CannonSher,CannonSher,1627699074,left,LeftTroll,False,1627699074,True,True
cariisncisTR,cariisncisTR,898000000000000000,Right,RightTroll,False,898413233740013568,True,True
carlltheriTR,carlltheriTR,898000000000000000,Right,RightTroll,False,898434612354965504,True,True
Carlos_Hnes,Carlos_Hnes,1654337666,Right,RightTroll,True,,False,True
CarlosSamanos,CarlosSamanos,1647322645,Right,RightTroll,True,,False,True
carmelmeller,carmelmeller,3072477823,Right,RightTroll,True,,False,True
carRedTrT,carRedTrT,889000000000000000,Right,RightTroll,False,889292577547177984,True,True
car_rems,car_rems,1676437802,Right,RightTroll,False,1676437802,True,True
CarrieThornthon,CarrieThornthon,1647045721,Right,RightTroll,False,1647045721,True,True
CarsonYearly,CarsonYearly,3084166821,Right,RightTroll,False,3084166821,True,True
cascaseyp,cascaseyp,2742482932,Hashtager,HashtagGamer,False,2742482932,True,True
casie_lang,casie_lang,1661281716,?,Unknown,False,1661281716,True,True
CassandrDR,CassandrDR,898000000000000000,Right,RightTroll,False,898433402868645888,True,True
CassieWeltch,CassieWeltch,2589353987,Hashtager,HashtagGamer,False,2589353987,True,True
cassishere,cassishere,1629828379,Right,RightTroll,False,1629828379,True,True
CassondraTrude1,CassondraTrude1,4440409994,Right,RightTroll,True,,False,True
CatelineWatkins,CatelineWatkins,1512371617,Hashtager,HashtagGamer,False,1512371617,True,True
CatherineCalls,CatherineCalls,3084317164,Right,RightTroll,False,3084317164,True,True
CatKelley_,CatKelley_,1707979796,Right,RightTroll,False,1707979796,True,True
cattsadstr,cattsadstr,892000000000000000,Right,RightTroll,False,891834243428614144,True,True
cdavisa20,cdavisa20,844000000000000000,Right,RightTroll,False,843579244819169280,True,True
ceciiistaTS,ceciiistaTS,898000000000000000,Right,RightTroll,False,898441036791390208,True,True
CecilDukes,CecilDukes,2532807402,Right,RightTroll,True,,False,True
Cecil_Hays,Cecil_Hays,2580393845,Right,RightTroll,False,2580393845,True,True
celiissgons,celiissgons,892000000000000000,Right,RightTroll,False,891858545561489408,True,True
cellestins,cellestins,898000000000000000,Right,RightTroll,False,898442763200380928,True,True
cellsstitr,cellsstitr,892000000000000000,Right,RightTroll,False,891846858867449856,True,True
CH1Esther,CH1Esther,3084865707,left,LeftTroll,False,3084865707,True,True
chaasntr,chaasntr,892000000000000000,Right,RightTroll,False,891902187130966016,True,True
ChadSloyer,ChadSloyer,1676377446,left,LeftTroll,False,1676377446,True,True
chamomila7,chamomila7,2426396770,Russian,NonEnglish,True,,False,True
ChaNeutral,ChaNeutral,760000000000000000,Right,RightTroll,False,759825020210253824,True,True
chantalrobilla,chantalrobilla,838000000000000000,French,NonEnglish,False,837931594132267008,True,True
Charlene_Timmo,Charlene_Timmo,1677225752,Right,RightTroll,True,,False,True
CharlesDailey87,CharlesDailey87,1690644126,?,Unknown,False,1690644126,True,True
CharlesJHarper,CharlesJHarper,1532863891,Hashtager,HashtagGamer,False,1532863891,True,True
CharlesRespeck,CharlesRespeck,1649652192,left,LeftTroll,False,1649652192,True,True
charmant_anis,charmant_anis,1687953324,Russian,NonEnglish,True,,False,True
charmeesTRS,charmeesTRS,898000000000000000,Right,RightTroll,False,898452282181730304,True,True
charrisstr,charrisstr,892000000000000000,Right,RightTroll,False,891907553356955648,True,True
chayka_chelsey,chayka_chelsey,866000000000000000,?,Unknown,False,865625562517184512,True,True
ChebAminullah,ChebAminullah,843387000000000000,Arabic,NonEnglish,True,,False,True
cheelsyJoTRs,cheelsyJoTRs,898000000000000000,Right,RightTroll,False,898461781244379136,True,True
Cheese_Monay,Cheese_Monay,2533459897,Right,RightTroll,False,2533459897,True,True
chelssjohnT,chelssjohnT,890000000000000000,Right,RightTroll,False,889749403669585920,True,True
CheongMai,CheongMai,1679035434,Koch,Fearmonger,False,1679035434,True,True
