author_id,language,tweet_count
AndyDrewDaniels,Danish,1
AndyDrewDaniels,Dutch,2
AndyDrewDaniels,Spanish,1
AndyHashtagger,English,9131
AndyHashtagger,Romanian,12
AndyHashtagger,Turkish,3
AndyHashtagger,Uzbek,4
AndyHashtagger,Dutch,12
AndyHashtagger,Croatian,4
AndyHashtagger,Norwegian,25
AndyHashtagger,Vietnamese,3
AndyHashtagger,Spanish,12
AndyHashtagger,Farsi (Persian),12
AndyHashtagger,Tagalog (Filipino),2
AndyHashtagger,Icelandic,7
AndyHashtagger,Danish,2
AndyHashtagger,Italian,21
AndyHashtagger,Urdu,1
AndyHashtagger,Portuguese,1
AndyHashtagger,Swedish,3
AndyHashtagger,Lithuanian,3
AndyHashtagger,Polish,3
AndyHashtagger,Estonian,4
AndyHashtagger,French,4
AndyHashtagger,Somali,1
AndyHashtagger,Arabic,6
AndyHashtagger,Albanian,4
AndyHashtagger,Finnish,2
AndyHashtagger,Hungarian,1
AndyHashtagger,Latvian,1
AndyHashtagger,LANGUAGE UNDEFINED,9
AndyHashtagger,Kurdish,1
Andy_Puchinskyi,Russian,8
Andy_Puchinskyi,Bulgarian,2
Andy_Puchinskyi,Ukrainian,1
aneelssTrT,English,3
Anettanovgorod,Ukrainian,20
Anettanovgorod,Russian,320
Anettanovgorod,Uzbek,4
Anettanovgorod,Bulgarian,4
Anettanovgorod,Macedonian,5
Anettanovgorod,Serbian,4
Anettanovgorod,English,1
AnfinrudSadie,English,25
AnfinrudSadie,Catalan,1
anfisamickey,Russian,397
anfisamickey,Ukrainian,34
anfisamickey,Bulgarian,7
anfisamickey,Serbian,13
anfisamickey,Uzbek,3
anfisamickey,Macedonian,1
AnFraizer,English,44
angeelisHET,English,81
angeelistr,English,931
angeelistr,Spanish,4
angeelistr,Catalan,1
angelabach991,German,236
angelabach991,Swedish,1
angelabach991,Norwegian,1
angelabach991,English,1
angelabach991,Finnish,1
angela_lattke,German,383
angela_lattke,English,2
angela_lattke,Norwegian,1
angela_lattke,Dutch,1
angela_lattke,Swedish,2
AngelikaMusi,Russian,429
AngelikaMusi,Ukrainian,35
AngelikaMusi,Serbian,8
AngelikaMusi,Uzbek,4
AngelikaMusi,Macedonian,6
AngelikaMusi,Bulgarian,2
angelikorotkova,Russian,432
angelikorotkova,Ukrainian,26
angelikorotkova,Bulgarian,12
angelikorotkova,Macedonian,5
angelikorotkova,Uzbek,6
angelikorotkova,English,1
angelikorotkova,Serbian,9
angelinaDarcy_,Ukrainian,37
angelinaDarcy_,Uzbek,31
angelinaDarcy_,Russian,404
angelinaDarcy_,Macedonian,6
angelinaDarcy_,Serbian,9
angelinaDarcy_,Bulgarian,2
angelinaDarcy_,English,1
angelinaladova,Russian,436
angelinaladova,Serbian,8
angelinaladova,Ukrainian,29
angelinaladova,Bulgarian,4
angelinaladova,Macedonian,3
angelinaladova,Uzbek,2
angelinaladova,English,1
angelistRR,English,254
angelistRR,Spanish,1
angeliTHss,English,112
angeliTHss,Spanish,1
AngeloEnough,English,33
AngisDOOyl,English,563
AngisDOOyl,Spanish,1
AngisDOOyl,Catalan,1
AngtheesTR,English,667
AngtheesTR,Spanish,1
AngtheesTR,Farsi (Persian),1
AngtheesTR,German,1
ang__bowers,English,33
ang__bowers,Romanian,1
aniiAntrs,English,5486
aniiAntrs,Arabic,3
aniiAntrs,Spanish,4
aniiAntrs,Swedish,4
aniiAntrs,Italian,3
aniiAntrs,Portuguese,1
aniiAntrs,Romanian,1
aniiAntrs,Uzbek,1
aniiAntrs,Norwegian,1
anisaCrrutr,English,577
anisaCrrutr,Spanish,1
AnisiLOpe,English,879
AnisiLOpe,Spanish,1
AnisiLOpe,Albanian,1
anissNovotr,English,157
anissNovotr,Spanish,1
anitabr1994,English,36
anitabr1994,Arabic,1
anitabr1994,LANGUAGE UNDEFINED,1
anitaloveheart,English,60
anitaloveheart,French,2
ANJELICAFAMOUS,Macedonian,5
ANJELICAFAMOUS,Russian,489
ANJELICAFAMOUS,Ukrainian,32
ANJELICAFAMOUS,Uzbek,7
ANJELICAFAMOUS,Bulgarian,4
ANJELICAFAMOUS,Serbian,5
ANJELICAFAMOUS,English,1
ankidinovakira,Russian,3
Ann1eMcconnell,English,122
Ann1eMcconnell,French,1
Ann1eMcconnell,Dutch,1
Ann1eMcconnell,German,1
annabezguzikova,Russian,6
AnnaMarfina,Russian,13
AnnaMarfina,Ukrainian,1
AnnamIngT,English,1142
AnnamIngT,Uzbek,2
AnnamIngT,Spanish,1
AnnamIngT,Estonian,1
AnnaRoman0,Italian,3039
AnnaRoman0,English,130
AnnaRoman0,Romanian,10
AnnaRoman0,Spanish,29
AnnaRoman0,Portuguese,2
AnnaRoman0,Croatian,1
AnnaRoman0,French,8
AnnaRoman0,Catalan,3
AnnaRoman0,Indonesian,1
AnnaRoman0,Albanian,1
AnnaRoman0,Kurdish,1
AnnaRoman0,Malay,1
AnnaRoman0,Farsi (Persian),1
anna_vysokaya,Russian,424
anna_vysokaya,Ukrainian,31
anna_vysokaya,Macedonian,6
anna_vysokaya,Serbian,9
anna_vysokaya,Bulgarian,6
anna_vysokaya,Uzbek,3
anna_vysokaya,English,1
AnnetteTeal1,Russian,3
AnniEisbear,German,157
AnniEisbear,English,32
AnniEisbear,Norwegian,1
AnniePoshes,English,2976
AnniePoshes,French,5
AnniePoshes,Italian,4
AnniePoshes,Dutch,1
AnniePoshes,Polish,3
AnniePoshes,Norwegian,7
AnniePoshes,Farsi (Persian),7
AnniePoshes,Arabic,4
AnniePoshes,Estonian,5
AnniePoshes,Icelandic,3
AnniePoshes,Thai,1
AnniePoshes,German,5
AnniePoshes,Latvian,2
AnniePoshes,Croatian,1
AnniePoshes,Romanian,6
AnniePoshes,Finnish,1
AnniePoshes,Tagalog (Filipino),1
AnniePoshes,Vietnamese,4
AnniePoshes,Spanish,4
AnniePoshes,Albanian,1
AnniePoshes,Catalan,1
AnniePoshes,Somali,1
AnniePoshes,Uzbek,1
annijonstr,English,580
annijonstr,Spanish,1
AnnSam_Sam,Russian,1075
AnnSam_Sam,Bulgarian,15
AnnSam_Sam,Macedonian,13
AnnSam_Sam,Ukrainian,77
AnnSam_Sam,Serbian,12
AnnSam_Sam,Uzbek,10
AnnSam_Sam,English,1
AnnSam_Sam,Arabic,1
Anny_dubi,Ukrainian,25
Anny_dubi,Russian,463
Anny_dubi,Bulgarian,35
Anny_dubi,Uzbek,6
Anny_dubi,Macedonian,2
Anny_dubi,Serbian,5
Ann_HanAh,English,67
Ann_HanAh,French,2
Ann_HanAh,Pushto,1
Ann__Bogdanova,Russian,438
Ann__Bogdanova,Ukrainian,29
Ann__Bogdanova,Serbian,10
Ann__Bogdanova,Bulgarian,7
Ann__Bogdanova,Uzbek,3
Ann__Bogdanova,Arabic,1
Ann__Bogdanova,Macedonian,1
anoraVerd,Russian,449
anoraVerd,Ukrainian,33
anoraVerd,Serbian,36
anoraVerd,Macedonian,6
anoraVerd,Bulgarian,4
anoraVerd,Uzbek,7
anoraVerd,English,1
anossovv,Russian,576
anossovv,Uzbek,11
anossovv,Macedonian,47
anossovv,Ukrainian,30
anossovv,Serbian,9
anossovv,Bulgarian,9
AnthonyCanlass,English,26
anthonycartr,English,33
AnthonyWoodboy,English,90
AnthonyWoodboy,Italian,1
AnthonyWoodboy,Spanish,1
AnthonyWoodboy,Dutch,1
AntieHarmon,English,165
AntieHarmon,Catalan,1
AntieHarmon,Italian,1
AntieHarmon,German,1
AntieHarmon,Albanian,1
AntonFromSPb,Russian,484
AntonFromSPb,Ukrainian,35
AntonFromSPb,Bulgarian,7
AntonFromSPb,Serbian,10
AntonFromSPb,Uzbek,5
AntonFromSPb,Macedonian,6
AntonHayHay,English,10240
AntonHayHay,French,57
AntonHayHay,Somali,3
AntonHayHay,Vietnamese,35
AntonHayHay,Croatian,3
AntonHayHay,Spanish,17
AntonHayHay,Uzbek,1
AntonHayHay,Latvian,1
AntonHayHay,Swedish,2
AntonHayHay,Malay,2
AntonHayHay,Italian,10
AntonHayHay,Norwegian,8
AntonHayHay,Farsi (Persian),4
AntonHayHay,Polish,6
AntonHayHay,Arabic,12
AntonHayHay,Romanian,5
AntonHayHay,Estonian,2
AntonHayHay,Japanese,2
AntonHayHay,Indonesian,1
AntonHayHay,German,2
AntonHayHay,Icelandic,2
AntonHayHay,Catalan,4
AntonHayHay,Albanian,1
AntonHayHay,Kurdish,2
AntonHayHay,Russian,1
AntonHayHay,Finnish,1
AntonHayHay,Portuguese,2
AntoninaPervay,Russian,215
AntoninaPervay,Ukrainian,26
AntoninaPervay,Macedonian,3
AntoninaPervay,Serbian,3
AntoninaPervay,English,14
AntoninaPervay,Uzbek,5
AntoninaPervay,Spanish,2
AntoninaPervay,Bulgarian,3
Antonovmenmenco,Russian,199
Antonovmenmenco,Uzbek,11
Antonovmenmenco,Ukrainian,16
Antonovmenmenco,English,9
Antonovmenmenco,Bulgarian,3
Antonovmenmenco,Macedonian,1
Antonovmenmenco,Serbian,6
Antonovmenmenco,LANGUAGE UNDEFINED,1
antonrumss,English,539
antonrumss,Spanish,1
antonrumss,Lithuanian,1
antonrumss,Arabic,1
antonrumss,Italian,4
AntoshaKargin,Russian,369
AntoshaKargin,Ukrainian,24
AntoshaKargin,Uzbek,4
AntoshaKargin,Macedonian,3
AntoshaKargin,Serbian,3
AntoshaKargin,Bulgarian,4
antyshevalida,Russian,437
antyshevalida,Serbian,37
antyshevalida,Ukrainian,24
antyshevalida,Bulgarian,8
antyshevalida,Uzbek,3
antyshevalida,English,1
antyshevalida,Macedonian,5
AnwarGafur,Turkish,1
AnwarGafur,English,1
AnwarGafur,Russian,1
AnwarJamil22,English,3
AnwarJamil22,Russian,104
AnwarJamil22,Ukrainian,3
AnwarJamil22,Bulgarian,2
AnwarJamil22,Serbian,1
Anya_Isa1282,Russian,508
Anya_Isa1282,Ukrainian,24
Anya_Isa1282,Uzbek,4
Anya_Isa1282,Bulgarian,6
Anya_Isa1282,Serbian,7
Anya_Isa1282,English,1
Anya_Isa1282,Macedonian,2
anzgri,Russian,1522
anzgri,English,194
anzgri,Ukrainian,154
anzgri,Serbian,26
anzgri,Macedonian,21
anzgri,Bulgarian,21
anzgri,Norwegian,2
anzgri,Italian,2
anzgri,Uzbek,23
anzgri,Polish,2
anzgri,Latvian,3
anzgri,Finnish,2
anzgri,Turkish,2
anzgri,Spanish,1
anzgri,Arabic,3
anzgri,French,1
anzgri,Romanian,4
anzgri,Vietnamese,1
anzgri,Japanese,1
anzgri,Kurdish,1
anzgri,Lithuanian,1
anzgri,Albanian,1
anzgri,German,3
anzgri,LANGUAGE UNDEFINED,2
an_na__an,English,13
An_n_gaston,English,103
An_n_gaston,Finnish,2
An_n_gaston,Somali,1
An_n_gaston,German,1
apriildTruT,English,5
AprrilsBruss,English,853
AprrilsBruss,Spanish,1
AprrilsBruss,Albanian,1
AprrilsBruss,Kurdish,1
Apuhna,Russian,8
arabmtr,English,2326
arabmtr,Spanish,2
arabmtr,Catalan,1
arabmtr,Italian,4
arabmtr,Norwegian,1
aragartrr,English,1049
aragartrr,Spanish,2
ArchieOlivers,English,2190
ArchieOlivers,French,7
ArchieOlivers,Italian,12
ArchieOlivers,Uzbek,1
ArchieOlivers,Romanian,1
ArchieOlivers,Croatian,4
ArchieOlivers,Catalan,1
ArchieOlivers,Lithuanian,1
ArchieOlivers,Arabic,1
ArchieOlivers,Hindi,2
ArchieOlivers,Malay,1
ArchieOlivers,Norwegian,2
ArchieOlivers,Hebrew,1
ArchieOlivers,Pushto,1
ArchieOlivers,Farsi (Persian),2
ArchieOlivers,Kurdish,1
ArchieOlivers,Spanish,1
ArchieOlivers,Dutch,1
arestovevg,Russian,438
arestovevg,Bulgarian,6
arestovevg,Ukrainian,32
arestovevg,Uzbek,6
arestovevg,Macedonian,4
arestovevg,Arabic,1
arestovevg,Serbian,4
ArgentinaCatle1,English,623
ArgentinaCatle1,Turkish,9
ArgentinaCatle1,Japanese,9
ArgentinaCatle1,French,9
ArgentinaCatle1,Greek,3
ArgentinaCatle1,Spanish,10
ArgentinaCatle1,Dutch,1
ArgentinaCatle1,Portuguese,9
ArgentinaCatle1,Swedish,1
ArgentinaCatle1,Catalan,1
ArgentinaCatle1,German,1
ArgentinaCatle1,Vietnamese,1
ArgentinaCatle1,Hindi,1
ArgentinaCatle1,Italian,1
ArgentinaCatle1,Malay,1
ariaanst,English,209
Arianna_Per_ry,English,28
arieensLpe,English,961
arieensLpe,Spanish,1
arieensLpe,Latvian,1
arieensLpe,Italian,1
arieensLpe,German,1
Arielle_Brownin,English,78
Arielle_Brownin,Latvian,1
Arielle_Brownin,Arabic,1
ArielShining,English,86
ArielShining,Latvian,1
ArielShining,Spanish,1
ArielShining,Dutch,1
ArielShining,Vietnamese,1
ArielShining,Catalan,1
ArielShining,Tagalog (Filipino),1
ArielShining,Croatian,1
arina_rondal,Russian,478
arina_rondal,Bulgarian,7
arina_rondal,Ukrainian,23
arina_rondal,Serbian,6
arina_rondal,English,1
arina_rondal,Uzbek,4
arisgrays,English,428
arisgrays,Spanish,1
arkadii_trofim,Uzbek,20
arkadii_trofim,Russian,1116
arkadii_trofim,English,243
arkadii_trofim,Ukrainian,60
arkadii_trofim,Serbian,10
arkadii_trofim,German,1
arkadii_trofim,Bulgarian,16
arkadii_trofim,Macedonian,11
arkadii_trofim,French,3
arkadii_trofim,Pushto,1
arkadii_trofim,Norwegian,1
arkadii_trofim,Turkish,1
arkadii_trofim,Simplified Chinese,1
ArkadShihkin,Russian,35
ArkadShihkin,Ukrainian,2
arkhipovichivna,Russian,478
arkhipovichivna,Ukrainian,33
arkhipovichivna,Serbian,8
arkhipovichivna,Bulgarian,1
arkhipovichivna,Uzbek,4
arkhipovichivna,Macedonian,5
arkhipovichivna,English,2
Arkhipovtioveof,Russian,184
Arkhipovtioveof,Bulgarian,14
Arkhipovtioveof,Serbian,9
Arkhipovtioveof,Uzbek,15
Arkhipovtioveof,Macedonian,3
Arkhipovtioveof,English,9
Arkhipovtioveof,Ukrainian,9
ArmedFrejya,English,6
Arm_2_Alan,English,14530
Arm_2_Alan,Farsi (Persian),10
Arm_2_Alan,Romanian,8
Arm_2_Alan,Spanish,45
Arm_2_Alan,Somali,3
Arm_2_Alan,Uzbek,1
Arm_2_Alan,French,10
Arm_2_Alan,Italian,20
Arm_2_Alan,Slovak,1
Arm_2_Alan,Croatian,4
Arm_2_Alan,Norwegian,7
Arm_2_Alan,Turkish,1
Arm_2_Alan,Czech,1
Arm_2_Alan,Malay,3
Arm_2_Alan,German,8
Arm_2_Alan,Pushto,17
Arm_2_Alan,Dutch,7
Arm_2_Alan,Arabic,4
Arm_2_Alan,Ukrainian,8
Arm_2_Alan,Russian,9
Arm_2_Alan,Catalan,7
Arm_2_Alan,Polish,2
Arm_2_Alan,Tagalog (Filipino),1
Arm_2_Alan,Indonesian,3
Arm_2_Alan,Danish,1
Arm_2_Alan,Latvian,1
Arm_2_Alan,Albanian,4
Arm_2_Alan,Estonian,1
Arm_2_Alan,Japanese,2
Arm_2_Alan,Finnish,1
Arm_2_Alan,Hungarian,1
arnoldparrk,English,38
AronHolden8,English,116
AronHolden8,Norwegian,2
AronHolden8,Farsi (Persian),2
arons_kwende,Russian,461
arons_kwende,Ukrainian,28
arons_kwende,Bulgarian,11
arons_kwende,Macedonian,2
arons_kwende,Serbian,9
arons_kwende,Uzbek,3
Arseni_Roman,Russian,272
Arseni_Roman,English,49
Arseni_Roman,Ukrainian,22
Arseni_Roman,Spanish,1
Arseni_Roman,Macedonian,4
Arseni_Roman,Bulgarian,5
Arseni_Roman,German,1
Arseni_Roman,Serbian,3
Arseni_Roman,Uzbek,2
artautumn,Russian,27
artautumn,Ukrainian,2
artautumn,Uzbek,4
artautumn,English,7
ArtemBogachenko,Ukrainian,1
artemmplotnikov,Russian,384
artemmplotnikov,Uzbek,4
artemmplotnikov,Bulgarian,3
artemmplotnikov,Ukrainian,19
artemmplotnikov,Macedonian,4
artemmplotnikov,Serbian,4
artemmplotnikov,English,1
artemssFE,English,1814
artemssFE,Estonian,42
artemssFE,Spanish,1
artem_polishhuk,Russian,42
artem_polishhuk,Ukrainian,5
ArthClaudia,English,103
ArtKorchunov,Russian,7
ArturBuranof,Russian,573
ArturBuranof,English,112
ArturBuranof,Macedonian,3
ArturBuranof,Ukrainian,38
ArturBuranof,Serbian,9
ArturBuranof,Uzbek,12
ArturBuranof,Bulgarian,7
ArturBuranof,Spanish,1
ArturBuranof,Polish,1
ArturBuranof,Italian,1
artur__2014,Russian,525
artur__2014,Bulgarian,3
artur__2014,Ukrainian,32
artur__2014,English,2
artur__2014,Serbian,6
artur__2014,Uzbek,6
artur__2014,Macedonian,3
ArtyrTolstov,Russian,546
ArtyrTolstov,Bulgarian,8
ArtyrTolstov,Ukrainian,34
ArtyrTolstov,Uzbek,32
ArtyrTolstov,Macedonian,1
ArtyrTolstov,Serbian,12
ArtyrTolstov,Arabic,1
ArtyrTolstov,English,1
AryannaJ0nes,English,8
arzhanovaaa,Russian,365
arzhanovaaa,Uzbek,2
arzhanovaaa,Serbian,10
arzhanovaaa,Ukrainian,15
arzhanovaaa,Bulgarian,1
arzhanovaaa,Macedonian,1
AsdiqaRussiya,Arabic,18
ashleecollinss,English,36
ashleecollinss,Norwegian,1
ashleecollinss,Italian,1
ashleecollinss,Finnish,1
AshleeYWEs,English,620
AshleeYWEs,Swedish,1
ashleysimpsn,English,85
ashleysimpsn,Italian,1
ashleysimpsn,Spanish,1
ashleysimpsn,German,3
Ashley_Kri,English,47
assuncaowallas,English,106
assuncaowallas,Romanian,1
assuncaowallas,Tagalog (Filipino),1
aswwimMOrris,English,751
aswwimMOrris,Spanish,1
AsyaArrive,Russian,863
AsyaArrive,Uzbek,11
AsyaArrive,Ukrainian,65
AsyaArrive,Macedonian,6
AsyaArrive,Serbian,16
AsyaArrive,Bulgarian,11
AsyaArrive,English,1
Atif_Shaikh_me,English,78
Atif_Shaikh_me,Turkish,1
Atlanta_Online,English,8489
Atlanta_Online,Danish,1
Atlanta_Online,Vietnamese,2
Atlanta_Online,Italian,1
Atlanta_Online,Lithuanian,1
Atlanta_Online,Spanish,1
Atlanta_Online,Norwegian,1
Atlanta_Online,Uzbek,1
Atlanta_Online,Arabic,1
Atlanta_Online,Romanian,1
AtulScarpa,Russian,16
AtulScarpa,Ukrainian,1
AurrlisTR,English,1197
AurrlisTR,Spanish,1
AurrlisTR,Albanian,1
AustinLovesBeer,English,394
AustinLovesBeer,Arabic,1
AustinLovesBeer,Somali,1
AustinLovesBeer,Estonian,1
AustinLovesBeer,Romanian,2
AustinLovesBeer,Hungarian,1
AustinLovesBeer,Uzbek,2
AustinLovesBeer,Norwegian,1
au_norton,English,1
AveerTesT,English,6
AveregeAnna,English,80
AveregeAnna,Croatian,1
AveregeAnna,Spanish,1
AveregeAnna,Dutch,1
aviapres,Russian,639
aviapres,Ukrainian,32
aviapres,Serbian,16
aviapres,Bulgarian,3
aviapres,Uzbek,4
aviapres,Macedonian,1
aviapres,LANGUAGE UNDEFINED,1
AvrylStewart,English,9
ayanna__0,English,92
AydenBoston,English,23
Ayleensclar,English,485
Ayleensclar,Spanish,1
aziiz_hadith,English,4
AzuuMarSS,English,1398
AzuuMarSS,Catalan,1
AzuuMarSS,Spanish,1
baailst,English,3
babchenkova,English,9
babchenkova,Russian,187
babchenkova,Macedonian,3
babchenkova,Bulgarian,2
babchenkova,Ukrainian,16
babchenkova,Serbian,1
babchenkova,Uzbek,4
BABCHENKOVA_EVA,Spanish,59
BABCHENKOVA_EVA,Hungarian,1
babichevaSonya,Russian,485
babichevaSonya,Uzbek,4
babichevaSonya,Bulgarian,5
babichevaSonya,Ukrainian,26
babichevaSonya,Serbian,7
babichevaSonya,Macedonian,5
BabyJannyMeow,English,3205
BabyJannyMeow,Italian,10
BabyJannyMeow,Arabic,2
BabyJannyMeow,Norwegian,3
BabyJannyMeow,French,3
BabyJannyMeow,Albanian,3
BabyJannyMeow,Farsi (Persian),7
BabyJannyMeow,Vietnamese,2
BabyJannyMeow,German,8
BabyJannyMeow,Estonian,2
BabyJannyMeow,Romanian,2
BabyJannyMeow,Icelandic,2
BabyJannyMeow,Croatian,3
BabyJannyMeow,Uzbek,1
BabyJannyMeow,Spanish,1
BabyJannyMeow,Tagalog (Filipino),2
BabyJannyMeow,Polish,1
BabyJannyMeow,Finnish,2
BabyJannyMeow,Portuguese,2
BabyJannyMeow,Lithuanian,4
BabyJannyMeow,Somali,1
BabyJannyMeow,Dutch,1
BaconTonia,English,12
badaevViktor,Russian,568
badaevViktor,Ukrainian,36
badaevViktor,Serbian,10
badaevViktor,Uzbek,9
badaevViktor,Macedonian,2
badaevViktor,Bulgarian,4
Badr_Earabi,Arabic,2
BakingBekker,English,31
balasikavow,Serbian,1
balasikavow,Russian,34
balasikavow,Ukrainian,2
balldomer,Russian,16
balldomer,Bulgarian,1
balldomer,Macedonian,1
BallllWalt,English,21
Baltimore0nline,English,10322
Baltimore0nline,Farsi (Persian),1
Baltimore0nline,Vietnamese,1
Baltimore0nline,Italian,3
Baltimore0nline,Norwegian,1
Baltimore0nline,Albanian,1
Baltimore0nline,French,1
Baltimore0nline,Portuguese,1
bambisMuT,English,8
BAmmbjoltr,English,285
bannovamari,Russian,13
bannovamari,Ukrainian,1
BanttaNantta,Russian,1072
BanttaNantta,English,173
BanttaNantta,Ukrainian,64
BanttaNantta,Macedonian,13
BanttaNantta,Arabic,2
BanttaNantta,Uzbek,10
BanttaNantta,Serbian,15
BanttaNantta,Bulgarian,19
BanttaNantta,Spanish,3
BanttaNantta,Slovenian,1
BanttaNantta,Norwegian,1
BanttaNantta,Romanian,1
BanttaNantta,French,2
BaoBaeHam,English,6054
BaoBaeHam,Spanish,22
BaoBaeHam,Portuguese,2
BaoBaeHam,Romanian,2
BaoBaeHam,Estonian,5
BaoBaeHam,Japanese,1
BaoBaeHam,Polish,1
BaoBaeHam,French,23
BaoBaeHam,Vietnamese,15
BaoBaeHam,German,4
BaoBaeHam,Farsi (Persian),5
BaoBaeHam,Albanian,1
BaoBaeHam,Norwegian,1
BaoBaeHam,Turkish,2
BaoBaeHam,Arabic,9
BaoBaeHam,Uzbek,1
BaoBaeHam,Italian,5
BaoBaeHam,Greek,2
BaoBaeHam,Latvian,1
BaoBaeHam,Russian,1
BaoBaeHam,Icelandic,1
BaoBaeHam,Danish,1
BaoBaeHam,Czech,1
BaoBaeHam,Catalan,1
BaoBaeHam,Kurdish,1
BaoBaeHam,Lithuanian,1
BaoBaeHam,Finnish,1
barabashV2,Uzbek,6
barabashV2,Russian,535
barabashV2,Serbian,5
barabashV2,Ukrainian,40
barabashV2,Macedonian,1
barabashV2,English,2
barabashV2,Bulgarian,6
BarbaraForTrump,English,312
BarbaraMeer,English,7
BarbaraMeer,German,37
BarbaraMeer,Swedish,1
BarbieLewiss,English,11
BarelyBarboza,English,161
BarelyBarboza,Icelandic,1
BarelyBarboza,Vietnamese,1
BarelyBarboza,Norwegian,1
BarelyBarboza,Spanish,1
Barely_Kim,English,32
Barely_Kim,Estonian,1
BarrLautRs,English,859
BarrLautRs,Italian,1
Barry_mill,English,12
bataeev,Russian,8
BatashevSerega,Russian,18
BatashevSerega,Ukrainian,2
BatashevSerega,Uzbek,1
Batman_Bane,Russian,231
Batman_Bane,Ukrainian,32
Batman_Bane,Bulgarian,5
Batman_Bane,Serbian,1
Batman_Bane,Uzbek,4
Batman_Bane,Macedonian,1
BatonRougeVoice,English,10746
BatonRougeVoice,Norwegian,4
BatonRougeVoice,Dutch,1
BatonRougeVoice,Italian,1
BatonRougeVoice,Farsi (Persian),2
BatonRougeVoice,Spanish,2
BatonRougeVoice,Romanian,1
BatonRougeVoice,Albanian,1
Bauman_off,Russian,844
Bauman_off,English,195
Bauman_off,Ukrainian,58
Bauman_off,Uzbek,6
Bauman_off,Serbian,8
Bauman_off,Romanian,1
Bauman_off,Spanish,2
Bauman_off,Macedonian,10
Bauman_off,Bulgarian,8
Bauman_off,French,9
BayOfTamara,English,54
BayOfTamara,Arabic,1
BayOfTamara,Croatian,1
BazhinVazhen,Russian,334
BazhinVazhen,Bulgarian,7
BazhinVazhen,Serbian,8
BazhinVazhen,Ukrainian,19
BazhinVazhen,Uzbek,5
BazhinVazhen,Macedonian,4
BazhinVazhen,English,1
BBHelgeson3067781452,English,22
BBHelgeson3268721905,English,44
BeautyMercela,English,227
BeautyMercela,Spanish,1
beautyuser,Russian,503
beautyuser,Ukrainian,32
beautyuser,Serbian,6
beautyuser,Bulgarian,3
beautyuser,Macedonian,1
beautyuser,Uzbek,4
beautyuser,English,1
BeccyWill,English,132
BechterevMih,Russian,383
BechterevMih,Bulgarian,31
BechterevMih,Ukrainian,26
BechterevMih,Uzbek,6
BechterevMih,Serbian,7
BechterevMih,Macedonian,3
BechterevMih,English,1
BechterevMih,German,1
BeckRalfbeck265,German,275
BeckRalfbeck265,English,2
BeckRalfbeck265,Swedish,1
bedovvitaliy,Russian,551
bedovvitaliy,Ukrainian,16
bedovvitaliy,English,5
bedovvitaliy,Uzbek,5
bedovvitaliy,Serbian,7
bedovvitaliy,Bulgarian,3
bedovvitaliy,Macedonian,1
beeatrwl,English,2119
beeatrwl,Spanish,4
beeatrwl,Finnish,1
beeatrwl,Polish,2
beeatrwl,Lithuanian,1
beeatrwl,Estonian,1
BeebclapTT,English,4442
BeebclapTT,Arabic,3
BeebclapTT,Spanish,3
BeebclapTT,Japanese,3
BeebclapTT,Turkish,7
BeebclapTT,Hindi,3
BeebclapTT,Farsi (Persian),1
BeebclapTT,Serbian,1
BeebclapTT,Norwegian,2
BeebclapTT,Greek,2
BeebclapTT,Bulgarian,1
BeebclapTT,Bengali,1
BeebclapTT,Urdu,1
beellasTrTT,English,6
BeettyBEcks,English,164
BeettyBEcks,Russian,1
BegayEvangeline,English,11
Begi_Begunova,Russian,417
Begi_Begunova,Ukrainian,27
Begi_Begunova,Serbian,3
Begi_Begunova,Uzbek,6
Begi_Begunova,Macedonian,3
Begi_Begunova,English,1
BeingSwartz,English,49
BeingSwartz,Korean,1
bekkosv,Russian,10
bekkosv,Ukrainian,1
bekkosv,English,1
bekosv,Russian,484
bekosv,Bulgarian,6
bekosv,English,1
bekosv,Ukrainian,34
bekosv,Uzbek,4
bekosv,Serbian,4
bekosv,Macedonian,3
BelBelloc,English,37
BelBelloc,German,1
BelBelloc,Arabic,1
BelBelloc,Norwegian,1
belikova_love,Russian,490
belikova_love,Ukrainian,30
belikova_love,Uzbek,8
belikova_love,Bulgarian,5
belikova_love,Serbian,3
belikova_love,Macedonian,4
belinda_bourg,English,13
belinda_bourg,Turkish,1
BelkaDashechka,Russian,888
BelkaDashechka,Serbian,17
BelkaDashechka,Ukrainian,65
BelkaDashechka,Uzbek,12
BelkaDashechka,Bulgarian,8
BelkaDashechka,Macedonian,5
BelkaDashechka,English,1
BelozerovNikit,Ukrainian,12
BelozerovNikit,Russian,108
BelozerovNikit,Serbian,1
BelozerovNikit,Bulgarian,2
BelozerovNikit,English,13
BelozerovNikit,Uzbek,2
BelozerovNikit,Macedonian,1
BelozerovNikit,Arabic,1
Bender_Mel,English,77
BenjaminBalll,English,92
BenjaminBalll,Russian,4
BenjiAlyssa,English,80
bennedict_kl,English,46
Ben_Sar_Gent,English,108
BereHayyTR,English,480
Berezinlecurace,Russian,181
Berezinlecurace,Bulgarian,3
Berezinlecurace,Ukrainian,18
Berezinlecurace,Uzbek,11
Berezinlecurace,English,11
Berezinlecurace,Macedonian,4
Berezinlecurace,Serbian,1
Berezinlecurace,Japanese,1
bergerjamie75,English,39
bergerjamie75,Romanian,1
berkhoff85,German,2915
berkhoff85,Norwegian,14
